"",".id","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"6609","348028734","Global Investment Strategist. This account is primarily focused investment-relevant commentary. However, politics will be crucial in 2017.",8277,852,599,768,"https://t.co/2sM8qYereU","James A. Kostohryz",2011-08-03 19:19:37,FALSE,FALSE,"jameskostohryz","","en","348028734",55,FALSE,"http://pbs.twimg.com/profile_images/1508156833/james120x120se_normal.jpg"
"6610","211958936","",3,3,0,135,NA,"S.H.",2010-11-04 19:09:58,TRUE,FALSE,"Sammy_R_H617","","en","211958936",0,FALSE,"http://pbs.twimg.com/profile_images/443171853150875649/sI3U2zJS_normal.jpeg"
"6611","368104022","",1,217,59,1814,NA,"Mike Hardin",2011-09-05 02:52:34,TRUE,FALSE,"hardin_mike","","en","368104022",1,FALSE,"http://pbs.twimg.com/profile_images/463144572529704960/4GiXyXJc_normal.jpeg"
"6612","123683177","Our aim is to be the voice of the local business community in the promotion of the businesses, the town and economy of Abingdon",4075,2140,473,812,"http://t.co/zkkZp7ly32","Chamber Of Commerce",2010-03-16 22:27:30,FALSE,FALSE,"AbingdonCofC","Abingdon on Thames","en","123683177",84,FALSE,"http://pbs.twimg.com/profile_images/1614205692/d44ae3c3-f08e-48e6-9cc9-46f43767aef4_normal.png"
"6613","853404253","",0,9,0,36,NA,"Yi Ming Lai ",2012-09-29 18:46:26,FALSE,FALSE,"hectorings","","en","853404253",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"6614","846037556","Strange things happen at cast parties...6th Week Keble O'Reilly. #whosgoingtotidyup",149,47,6,350,"http://t.co/AumsW1R3o8","The Get-Out",2012-09-25 18:47:48,FALSE,FALSE,"TheGetOut6thwk","Oxford","en","846037556",0,FALSE,"http://pbs.twimg.com/profile_images/2789492416/f517d17caf90d9902b366cada4645ef2_normal.jpeg"
"6615","851443513","Oxford's premier private hire car service. Call 01865 703030 to book your ride home now!",10,264,0,1928,"http://t.co/fiDYla6W07","Oxford City Cars",2012-09-28 17:24:51,FALSE,FALSE,"OxfordCityCars","Oxford, England","en","851443513",5,FALSE,"http://pbs.twimg.com/profile_images/3117649805/cb33c7debb71738617c005e666ba5db4_normal.jpeg"
"6616","85804309","Excited by adventures, media and puffins.  A ship is safe in harbour, but that's not what ships are for.",433,272,104,1128,NA,"Emily Belton",2009-10-28 12:17:31,FALSE,FALSE,"ebelton","London, England","en","85804309",8,FALSE,"http://pbs.twimg.com/profile_images/645321169374089216/s_LB5L7y_normal.jpg"
"6617","793786178","Hi, I Am Zainab Zafar. my age is 12 and my favourite band is one direction. and live happy and have a great life",79,112,4,479,"https://t.co/DB60yTqZpY","Zainab Zafar ",2012-08-31 12:43:24,FALSE,FALSE,"zainabkhanzafar","","en","793786178",0,FALSE,"http://pbs.twimg.com/profile_images/2781325969/e417681675ba067a07911b6baaae1d38_normal.jpeg"
"6618","836039432","History teacher turned writer. Published books: Edexcel Henry II A level, Elizabeth GCSE. Edexcel IGCSE International Cooperation 1919-2011 coming soon.",152,86,73,79,NA,"Georgina Blair",2012-09-20 17:49:35,FALSE,FALSE,"GBlair_UK","","en","836039432",3,FALSE,"http://pbs.twimg.com/profile_images/658951046136512513/yPAmvrNj_normal.jpg"
"6619","56732325","Recovering academic; Outlook Calendar enthusiast; Popmaster champion; an April Ludgate aspiring to be a Lesley Knope; personal opinions etc. etc.",24142,1300,2478,1796,NA,"Jonathan Downing",2009-07-14 15:57:07,FALSE,FALSE,"jonadowning","Bristol","en","56732325",36,FALSE,"http://pbs.twimg.com/profile_images/720351983824211968/gQIDRQdv_normal.jpg"
"6620","719542285","Befriending changes lives, reduces isolation and makes a difference",1952,1410,443,2634,"http://t.co/8un1P2mvw5","OxBEL",2012-07-27 05:55:17,FALSE,FALSE,"OxBEL","Oxfordshire, UK","en","719542285",48,FALSE,"http://pbs.twimg.com/profile_images/2437452781/41g8zn1mcec66te9bo9z_normal.jpeg"
"6621","93894776","G&D's is Oxford's Own Ice Cream Cafe. We make our own luxury ice cream here in Oxford with many different flavours. Come and see our cafes for yourself!",1218,3578,172,267,"http://t.co/NuZ1hL25lV","G&D's",2009-12-01 16:46:48,FALSE,FALSE,"GDCafe","Oxford","en","93894776",73,FALSE,"http://pbs.twimg.com/profile_images/1222055931/Twitter_Logo_normal.jpg"
"6622","847880790","Hm.",321,8,371,488,NA,"Christopher Parker",2012-09-26 18:26:52,TRUE,FALSE,"mrcawp","","en","847880790",1,FALSE,"http://pbs.twimg.com/profile_images/2652540164/b482a63cdb35dc4cf2c994788d601cb6_normal.png"
"6623","23074161","The Foundation for Law, Justice and Society: Bridging the gap between academia and policymakers. Affiliated with @WolfsonCollege @UniofOxford",2566,1225,107,1347,"https://t.co/vdFgOmtRPf","OxfordFLJS",2009-03-06 15:09:33,FALSE,FALSE,"OxfordFLJS","Oxford, UK","en","23074161",36,FALSE,"http://pbs.twimg.com/profile_images/675350347142053888/g5bK-hOW_normal.jpg"
"6624","56106777","Recovering legal publisher/strategist turned trainee solicitor @knights1759 | Views my own; retweets <U+2260> endorsements.",15757,2151,3565,4829,"https://t.co/CZ15NIfoYd","Roxanne Selby",2009-07-12 14:49:08,FALSE,FALSE,"roxanneselby","Oxford","en","56106777",74,FALSE,"http://pbs.twimg.com/profile_images/913395143981584384/wZ1wIioE_normal.jpg"
"6625","346876659","Composer, sock mismatcher. Sundance fellow, @MASawards feature score nominee, heard on @BBCOne, @ClassicFM, @BBCRadio3.",615,817,412,1112,"https://t.co/nXmZzW2D3G","Rebecca Dale",2011-08-01 23:50:41,FALSE,FALSE,"becca_dale","London","en","346876659",13,FALSE,"http://pbs.twimg.com/profile_images/863539788623826944/7eAV_hre_normal.jpg"
"6626","815635764","writer :: student :: feminist :: owl",2308,404,1185,799,NA,"{aquamarina}",2012-09-10 17:15:39,FALSE,FALSE,"MarinaLambrakis","Oxford, UK","en","815635764",7,FALSE,"http://pbs.twimg.com/profile_images/2596752118/q2v3l5sfgaevf9cmsvrn_normal.jpeg"
"6627","337665413","Twitter account of Trinity College Oxford MCR.  Information relating to Trinity College, the Graduate community in Oxford, and events around the city.",1852,349,28,76,"http://t.co/tdk03YEfGk","Trinity College MCR",2011-07-18 11:43:55,FALSE,FALSE,"TrinityMCR","Oxford, UK","en","337665413",9,FALSE,"http://pbs.twimg.com/profile_images/484292940496248834/D4lAvNEJ_normal.jpeg"
"6628","545496267","",202,9,0,46,NA,"Carla R",2012-04-04 20:19:12,TRUE,FALSE,"carlatweetz","","en","545496267",0,FALSE,"http://pbs.twimg.com/profile_images/2037343890/055_normal.JPG"
"6629","600421805","Quite fond of @leydenmichael • Mum x2 • Lay Minister at Weston&Shavington @ChesterDiocese • Theology grad • Consumer of much cake and more tea",93,80,100,216,NA,"Anna Leyden",2012-06-05 21:09:18,FALSE,FALSE,"Anna_Leyden","Weston, nr Crewe","en","600421805",0,FALSE,"http://pbs.twimg.com/profile_images/761693980509802497/ovoVe1rm_normal.jpg"
"6630","15024058","",0,28,2,519,NA,"John McClean",2008-06-05 22:03:35,TRUE,FALSE,"jbmcclean","London, England","en","15024058",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"6631","599980033","PT<U+4F1A><U+54E1>:<U+9ED2><U+306E><U+8056><U+75D5><U+306E>10<U+4EBA><U+3068><U+8D64><U+3044><U+8056><U+75D5><U+306E><U+4E8C><U+4EBA><U+306E><U+95A2><U+4FC2><U+8005>:2<U+5343><U+5E74><U+524D><U+306F><U+3001><U+3053><U+3046><U+3044><U+3046><U+98A8><U+666F><U+304C><U+666E><U+901A><U+306B><U+3042><U+3063><U+305F><U+306E><U+3060><U+308D><U+3046>:<U+5FA1><U+4EBA><U+597D><U+3057><U+3067><U+4FE1><U+3058><U+6613><U+3044>:<U+52AA><U+529B><U+5BB6>:<U+5618><U+304C><U+5C11><U+306A><U+3044>:<U+5148><U+5929><U+7684><U+7279><U+5FB4><U+306F><U+89AA><U+306B><U+4F3C><U+3066><U+306A><U+3044><U+3001><U+65E5><U+672C><U+4EBA><U+3068><U+3044><U+3046><U+3088><U+308A>100%<U+30E6><U+30C0><U+30E4><U+4EBA>:<U+5927><U+4EBA><U+3057><U+3044>:<U+614E><U+91CD><U+6D3E>:<U+7CBE><U+795E><U+533B><U+7642><U+904E><U+8AA4><U+304C><U+5EF6><U+3005><U+3068><U+7D9A><U+3044><U+305F><U+305F><U+3081><U+3001><U+91CD><U+5EA6><U+306E><U+4F53><U+8ABF><U+4E0D><U+826F><U+3067><U+60A9><U+3093><U+3067><U+3044><U+308B>:<U+5BDD><U+3066><U+3044><U+308B><U+4E8B><U+304C><U+591A><U+304F><U+3066><U+4F53><U+91CD><U+304C><U+6FC0><U+5897>:<U+7121><U+8077>:34<U+6B73>",4979,269,3,1865,NA,"victim_of_genoside",2012-06-05 09:39:29,FALSE,FALSE,"victim_genoside","<U+5343><U+672C><U+677E><U+8594><U+8587> ","ja","599980033",5,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"6632","321267502","We're here to help our global community of University of Manchester graduates, supporters and friends stay connected with @OfficialUoM and the city.",17873,10800,4778,2552,"http://t.co/FdNLOTwUGs","Manchester Alumni",2011-06-21 08:49:25,FALSE,TRUE,"alumniUoM","The University of Manchester","en","321267502",128,FALSE,"http://pbs.twimg.com/profile_images/882595572145934336/MSyRQD6P_normal.jpg"
"6633","831320664","Best Pizza and Beer joint in OXFORD. Follow the white rabbit...",187,1769,30,1856,NA,"White Rabbit Oxford",2012-09-18 15:50:15,FALSE,FALSE,"WhiteRabbitOx","21 Friars Entry, Oxford","en","831320664",46,FALSE,"http://pbs.twimg.com/profile_images/2947573686/2cc167f487a5110fc8b18ae83f88c18b_normal.jpeg"
"6634","150993510","",885,82,365,700,NA,"Nitin Aggarwal",2010-06-02 10:11:57,FALSE,FALSE,"n1aggarwal","","en","150993510",8,FALSE,"http://pbs.twimg.com/profile_images/586594255235190784/9KiWUqKU_normal.jpg"
"6635","836097620","Unlocking talent & skills globally",370,89,4,689,"http://t.co/ld6a4yJVdp","SSCG Talent",2012-09-20 18:22:57,FALSE,FALSE,"SSCG_Talent","Global","en","836097620",3,FALSE,"http://pbs.twimg.com/profile_images/455390899501940736/3uHKS_p6_normal.jpeg"
"6636","753385345","PhD candidate and researcher in post-war recovery and politics, specializing in democratization, transitional justice and reconciliation",1135,385,94,624,"http://t.co/XvT1k5eG5F","Jessie Hronesova",2012-08-12 16:25:11,FALSE,FALSE,"YessinkaH","Oxford","en","753385345",6,FALSE,"http://pbs.twimg.com/profile_images/539442747854159872/b4FaKt0v_normal.jpeg"
"6637","835482630","Wadham Calling! 13 Enthusiastic, excited and energised students looking forward to speaking with Wadham alumni.",215,19,25,4,"http://t.co/GDAgLLjZ","Wadham Telethon 2012",2012-09-20 12:41:19,FALSE,FALSE,"WadhamTel2012","Oxford, UK","en","835482630",0,FALSE,"http://pbs.twimg.com/profile_images/2634282884/9d69c118510c6743bb3397532429ce5b_normal.png"
"6638","31113233","Partner of Scroll - content design & strategy. Editor of two anthologies of poetry. See Eland Books to order Poetry of Place: Paris and Venice",18,123,24,247,"http://t.co/eXaXyfVR3R","Hetty Meyric Hughes",2009-04-14 12:47:56,FALSE,FALSE,"Hettyhug","London","en","31113233",4,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"6639","18776220","Lover of hot Coffee and Cake. Software & DevOps the rest of the time.",13077,1009,568,1206,NA,"nottinhill",2009-01-08 19:48:32,TRUE,FALSE,"nottinhill","","de","18776220",97,FALSE,"http://pbs.twimg.com/profile_images/717843369603543040/KsZhkZPr_normal.jpg"
"6640","825299700","",3,22,0,31,NA,"Schyan Zafar",2012-09-15 13:55:29,TRUE,FALSE,"SchyanZafar","London, England","en","825299700",0,FALSE,"http://pbs.twimg.com/profile_images/2612887733/SANY2148_normal.JPG"
"6641","825841164","Sam Popham-Holloway tweets as a graduate recruiter and author.
http://t.co/vXVFS3COv2",184,238,3,1033,"http://t.co/v7pfjn0IGT","GoodGradGuide",2012-09-15 19:39:19,FALSE,FALSE,"GoodGradGuide","London","en","825841164",10,FALSE,"http://pbs.twimg.com/profile_images/605775764458500096/Zft7Kr-v_normal.jpg"
"6642","831151290","",34,74,4,1040,"https://t.co/8NMLdm9nUM","Hamza Bin Abdullah",2012-09-18 14:18:37,TRUE,FALSE,"hamzabinabdulla","London,United Kingdom","en","831151290",1,FALSE,"http://pbs.twimg.com/profile_images/3577849916/b1493a2f0a31d52752a7c266e832d786_normal.jpeg"
"6643","351232700","... radiographer",7,3,0,16,NA,"Ivy Okereke",2011-08-08 23:50:36,FALSE,FALSE,"iiokereke","","en","351232700",0,FALSE,"http://pbs.twimg.com/profile_images/1485394364/ihuoma_normal.jpg"
"6644","358959192","Stage section of @TheOxStu. Current Editors Amelia Brown and Harriet Fry. Say hello at drama@oxfordstudent.com",888,503,54,1039,"http://t.co/cvZ6xper8s","OxStu Stage",2011-08-20 19:58:17,FALSE,FALSE,"OxStuStage","Oxford","en","358959192",14,FALSE,"http://pbs.twimg.com/profile_images/514533220293951488/246tOHlV_normal.jpeg"
"6645","626336217","Arts & humanities communications & development @AlumniUoM. Also reader, clarinettist, volunteer @Natures_Voice & @WorldBookNight, & very occasional blogger.",5445,1016,1534,2036,"https://t.co/7ZYXrUWhqE","Ruth Ellul",2012-07-04 07:39:11,FALSE,FALSE,"RuthEllul","Manchester, UK","en","626336217",41,FALSE,"http://pbs.twimg.com/profile_images/621767419778985984/TWrGA38o_normal.jpg"
"6646","634656884","Former Pothole Dodger | Export from Ibanda | Nyamwire | Aspiring Proverbs 31 Woman | Lawyer |@UniOfOxford Alum | Love Music | Views are personal",84048,10867,56978,629,"https://t.co/qg7iNe2VTV","Kasabiiti",2012-07-13 15:37:01,FALSE,FALSE,"Kasabiiti","<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC>/ <ed><U+00A0><U+00BC><ed><U+00B7><U+00B0><ed><U+00A0><U+00BC><ed><U+00B7><U+00BC>","en","634656884",73,FALSE,"http://pbs.twimg.com/profile_images/932143285090619392/XYYmNYY__normal.jpg"
"6647","183310783","Scouser who loves LFC; Hackney resident; Labour party member and activist.",2107,539,433,763,NA,"Lisa Calderwood",2010-08-26 17:56:31,FALSE,FALSE,"lisa_calderwood","London, UK","en","183310783",13,FALSE,"http://pbs.twimg.com/profile_images/2121173049/image_normal.jpg"
"6648","449722942","Everything to do with the BBC's Big Screen at Millennium Place in Coventry City Centre, run by Paul Newman. Views are mine, not the BBC.",43,43,0,73,NA,"BigScreenCoventry",2011-12-29 12:24:35,FALSE,FALSE,"BigScreenCovtry","Side of Transport Museum","en","449722942",3,FALSE,"http://pbs.twimg.com/profile_images/1721559928/image_normal.jpg"
"6649","20836033","Policy adviser. Former: councillor, Cabinet Member Health & Social Care, Cabinet Member Children, SpAD. Tweets = personal views",3263,2036,1804,2531,"http://t.co/D1b51GnQt3","Catherine McDonald",2009-02-14 07:44:13,FALSE,FALSE,"Cath_McDonald","London","en","20836033",70,FALSE,"http://pbs.twimg.com/profile_images/474275047540928513/ypRchyrq_normal.jpeg"
"6650","764701248","",34,38,0,325,NA,"Lizzie Richards",2012-08-18 00:12:37,FALSE,FALSE,"lizzie_AS","United Kingdom","en","764701248",1,FALSE,"http://pbs.twimg.com/profile_images/2612448324/z7dp08nqyy01djowbpk8_normal.jpeg"
"6651","199835084","Employee communications specialist with a love for Italy, food, fashion, the arts and language. Views mine.",69,58,27,276,NA,"Liz Reynolds",2010-10-07 20:55:20,FALSE,FALSE,"lzeroo","London","en","199835084",3,FALSE,"http://pbs.twimg.com/profile_images/1526821819/image_normal.jpg"
"6652","792314072","Working mum with one child and two dogs!",55,47,824,174,NA,"Christine Smith",2012-08-30 20:13:41,FALSE,FALSE,"chrisasmith43","Loughborough, UK","en","792314072",0,FALSE,"http://pbs.twimg.com/profile_images/2560097381/DSC00014_normal.JPG"
"6653","248395724","Rugby fan, history buff, and Tory missionary in Wales!
Married to the best woman in the world!",8716,314,1315,895,NA,"Mark",2011-02-06 22:35:11,FALSE,FALSE,"cardiffwolf","Swansea","en","248395724",10,FALSE,"http://pbs.twimg.com/profile_images/378800000584193339/f855a146b0febd6076457a4a5a45a837_normal.jpeg"
"6654","733521894","The Oxford Pantry - Kitchen and Dining products! for any home, gift or wedding lists! Winners of Innovation 'Rising Star' award http://t.co/AJLDFucKIb",1682,1220,736,1955,"http://t.co/LFawy0zus4","The Oxford Pantry",2012-08-02 20:50:01,FALSE,FALSE,"TheOxfordPantry","Oxford","en","733521894",16,FALSE,"http://pbs.twimg.com/profile_images/2460593486/swinging2_normal.jpg"
"6655","188289620","work: PhD in Environmental Science. Interests: the world and how it works, fencing, folk, beer and singing in church choirs. Opinions own.",285,104,11,334,"http://t.co/EP6DTENHJQ","Rhiannon D",2010-09-08 11:23:52,FALSE,FALSE,"rsdavies01","","en","188289620",4,FALSE,"http://pbs.twimg.com/profile_images/378800000661289086/fd850c5b05a86203870398fd575fd5e8_normal.jpeg"
"6656","802261147","@UniofOxford Undergraduate Admissions and Outreach. Follow us for news about undergraduate admissions, open days and outreach events.",3869,2932,1275,385,"http://t.co/aIiYtwoZsQ","Oxford UG Admissions",2012-09-04 11:19:47,FALSE,FALSE,"OxOutreach","Oxford","en","802261147",40,FALSE,"http://pbs.twimg.com/profile_images/534389918525423617/1GNcSUtC_normal.jpeg"
"6657","775821704","Better learn how to use Twitter <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",28,8,130,67,NA,"Rachel Newbury",2012-08-23 12:05:50,FALSE,FALSE,"RjNewbury","","en","775821704",0,FALSE,"http://pbs.twimg.com/profile_images/839771081170796544/41Nx7OVL_normal.jpg"
"6658","600423338","Executive Search. Leadership. Provided and protected.",513,210,5,264,"http://t.co/FOd29WUgeZ","HEAD-LINE.com AG",2012-06-05 21:11:39,FALSE,FALSE,"HEADLINECOM","","de","600423338",11,FALSE,"http://pbs.twimg.com/profile_images/2281965335/h5rzi4nft5xtvk0bbq5h_normal.jpeg"
"6659","19450662","Writer and kerbside glass campaigner. Children's novel ""The Mystery of Auchinleck House"" being published soon. Watch this space...",657,185,24,481,NA,"Lynda Murphy",2009-01-24 15:48:54,FALSE,FALSE,"Lynda_Who","Winchester, UK","en","19450662",8,FALSE,"http://pbs.twimg.com/profile_images/932213912484941824/vbRi8a3I_normal.jpg"
"6660","556200493","Language Services Specialists: private tuition for all ages & stages, primary language clubs & nursery language classes in French & German.",2219,110,182,109,"http://t.co/4AbeQyK0u1","LSS",2012-04-17 18:56:53,FALSE,FALSE,"langservspec","Nr B'stoke, Reading & Newbury","en","556200493",6,FALSE,"http://pbs.twimg.com/profile_images/623875877898588161/DpqT3GOc_normal.jpg"
"6661","506996189","Senior Commissioning Editor at McGraw-Hill Education, author, coach, dancer, fashion addict, new mum. Publisher of @PieCorbett. Views my own.",3998,736,1365,719,"https://t.co/1RZ5igMS3t","Monika Lee",2012-02-28 06:48:10,FALSE,FALSE,"Lee_Monika","Oxford & London","en","506996189",45,FALSE,"http://pbs.twimg.com/profile_images/511626565214404608/grQuGw8Q_normal.jpeg"
"6662","73323955","-- Seeking sponsorship? Fundraising? Then you really (really!) should be listed with us! -- Latest sponsorship news updates too.",3449,933,2,2222,"http://t.co/TqZZsN9GiQ","uksponsorship.com",2009-09-11 06:18:19,FALSE,FALSE,"uksponsorship","","en","73323955",44,FALSE,"http://pbs.twimg.com/profile_images/2601879817/4xvt0vlq70jye4nx625d_normal.jpeg"
"6663","465291377","you are everything that is, you thoughts, your life you dreams come true. you sre everything you choose to be. you are as unlimited as the endless universe.",73,307,5,1826,NA,"BD Media",2012-01-16 05:44:01,FALSE,FALSE,"bd_media","maryland","en","465291377",0,FALSE,"http://pbs.twimg.com/profile_images/2453698754/image_normal.jpg"
"6664","565527741","Happy Little Painty Faces by Lead Artist Jade We are fun loving,experienced,talented and professional face painting service based In #Oxfordshire",180,461,102,982,"https://t.co/WkGkCBRXYe","HappyLILPaintyFaces",2012-04-28 13:34:41,FALSE,FALSE,"HLPF_FacePaint","Oxford, Oxfordshire","en","565527741",2,FALSE,"http://pbs.twimg.com/profile_images/855919725649563649/35vnKBfr_normal.jpg"
"6665","579894703","Cuenta oficial #Embajada #Británica en #Lima #Perú // https://t.co/rCSUwb3Yw8 // UK Ambassador to Peru: @ChoudhuryUK // For travel updates: @FCOTravel",11721,7601,1482,2606,"https://t.co/tQQCWHiHkv","UK in Peru <ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA>",2012-05-14 13:47:35,FALSE,TRUE,"UKinPeru","Lima, Peru","en-gb","579894703",162,FALSE,"http://pbs.twimg.com/profile_images/930168829610688514/PqI4krjM_normal.jpg"
"6666","18926889","Industry Solutions @Mulesoft. Working to connect the world.",159,207,13,196,NA,"David Chao",2009-01-13 03:36:42,FALSE,FALSE,"davidwchao","","en","18926889",5,FALSE,"http://pbs.twimg.com/profile_images/3074678761/3d6d13db801328c5a215875286ab7177_normal.png"
"6667","434159983","We have the power & potential to shape a better world. Volunteering, social enterprise, events & more. Part of the @StudentHubs network, find us @TurlStKitchen.",3383,3814,1100,1604,"https://t.co/8kfH4JASn4","Oxford Hub",2011-12-11 14:04:51,FALSE,FALSE,"OxfordHub","Oxford","en","434159983",102,FALSE,"http://pbs.twimg.com/profile_images/539432701162311681/h7W4yDY-_normal.jpeg"
"6668","274963895","Monthly laughter clubs and workshops in schools, businesses, clubs and societies. We love the simplicity of laughter and its awesome benefits on every level.",126,137,4,328,"http://t.co/EdyTXRhkyB","Just Laughter",2011-03-31 11:05:34,FALSE,FALSE,"hohahoohee","Oxfordshire","en","274963895",12,FALSE,"http://pbs.twimg.com/profile_images/3116034806/df4ad180b217d944db5ff2d24fce5596_normal.jpeg"
"6669","332475847","",35,16,33,336,NA,"Ludwig Van Diesel",2011-07-09 21:47:04,TRUE,FALSE,"VaughnDeferens","","en","332475847",0,FALSE,"http://pbs.twimg.com/profile_images/2502716140/vceqa3ngeuqjsz27d2o0_normal.jpeg"
"6670","813677503","",2,2,0,17,NA,"Tom The Tweet",2012-09-09 18:47:56,FALSE,FALSE,"PeterHolt10","","en","813677503",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"6671","438778167","",3,2,0,22,NA,"gary_yuan",2011-12-17 00:49:06,FALSE,FALSE,"gary_yuan","","en","438778167",0,FALSE,"http://pbs.twimg.com/profile_images/2434657477/r48pssq53yy1ta6cpy5p_normal.jpeg"
"6672","21217450","",205,122,133,557,NA,"Patrick Huggard",2009-02-18 17:27:21,FALSE,FALSE,"PatrickHuggard","Hong Kong","en","21217450",1,FALSE,"http://pbs.twimg.com/profile_images/458240899739164672/x2c1wd77_normal.jpeg"
"6673","808676330","",11,6,0,206,NA,"Matilda Isabel Lily",2012-09-07 11:17:11,FALSE,FALSE,"matilda_lily","","en","808676330",1,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"6674","19599785","",1013,110,220,445,NA,"Sian Phillips",2009-01-27 16:26:47,TRUE,FALSE,"RSianthomas","around and about","en","19599785",3,FALSE,"http://pbs.twimg.com/profile_images/545642550556884992/khpZgcIg_normal.jpeg"
"6675","808873980","",36,27,14,81,NA,"Tom Brown",2012-09-07 13:30:07,FALSE,FALSE,"DrTomBrown","Oxford","en","808873980",0,FALSE,"http://pbs.twimg.com/profile_images/2626072732/cirimx6c9s3ye1rkzgeu_normal.png"
"6676","84873098","#DigitalHealth #HealthTech #HealthPolicy #PharmaPolicy
**My work sits on the interface between Research, Policy & Practice.",170,357,44,2876,"http://t.co/HznhaksjV3","Rezwan Haque",2009-10-24 15:27:51,FALSE,FALSE,"Rezwan_Haque","Dhaka, Bangladesh","en","84873098",17,FALSE,"http://pbs.twimg.com/profile_images/3295583333/3255672bab338d008590815e9990ff2b_normal.jpeg"
"6677","58153158","Historian @ICwS_SAS, Rugby Blue, Author: #BlackTudors: The Untold Story (@OneworldNews, Oct 2017 https://t.co/LF0ZONjl0q). Co-convene @BlackBritHist #WHBBH",13435,4536,4411,3954,"https://t.co/2TRdBlrCn3","Miranda Kaufmann",2009-07-19 08:00:21,FALSE,FALSE,"MirandaKaufmann","North Wales/London/itinerant","en","58153158",119,FALSE,"http://pbs.twimg.com/profile_images/431490257016471552/CL0xnHzl_normal.jpeg"
"6678","808279495","",0,6,0,54,NA,"@youngie",2012-09-07 05:58:29,FALSE,FALSE,"mellamey1","","en","808279495",0,FALSE,"http://pbs.twimg.com/profile_images/2584921251/Yuchi_mey.8_normal.jpg"
"6679","807618816","",1,3,0,4,NA,"RAPHAEL PEPRAH",2012-09-06 21:20:49,FALSE,FALSE,"RAPHAELPEPRAH","","en","807618816",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"6680","104278205","Pianist, mother, music teacher, fledgling songwriter, passionate worshipper of Jesus Christ.",851,1385,16,1857,"https://t.co/6wohycs94h","Hannah O'Toole",2010-01-12 21:27:30,FALSE,FALSE,"CheltenhamPiano","Cheltenham, United Kingdom","en","104278205",44,FALSE,"http://pbs.twimg.com/profile_images/484377583292018688/xAi1OScF_normal.jpeg"
"6681","104389279","",0,1,0,10,NA,"Yijing Wang",2010-01-13 05:18:55,FALSE,FALSE,"yijing_wang","","en","104389279",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"6682","807243144","Believer, Mummy, Humanitarian, Lawyer :) My tweets are my own.",423,166,14,103,NA,"Finau Limuloa",2012-09-06 17:20:15,FALSE,FALSE,"FinauLimuloa","Suva, Fiji","en","807243144",34,FALSE,"http://pbs.twimg.com/profile_images/818259620619644928/P-RF6yRG_normal.jpg"
"6683","90647614","Arts & charity management, fundraising, development | Chair @artsemergency | Trustee @bachlive",2680,477,1751,932,"https://t.co/aOWASCstKE","Shaun Glanville",2009-11-17 15:09:03,FALSE,FALSE,"remotekey","London","en","90647614",12,FALSE,"http://pbs.twimg.com/profile_images/893952971716820992/Y-6U41RT_normal.jpg"
"6684","46478148","Artist-composer, performer & writer. Ussher Assistant Professor of Sonic Arts, Trinity College Dublin.",262,166,55,214,"https://t.co/bYoIgSyhbR","Nicholas Brown",2009-06-11 20:12:01,FALSE,FALSE,"ngbrown","Dublin","en","46478148",8,FALSE,"http://pbs.twimg.com/profile_images/1313727379/birdbox_normal.jpg"
"6685","527333611","",111,4,3256,112,NA,"JonathanDHulme",2012-03-17 10:51:55,TRUE,FALSE,"JonathanDHulme","England","en","527333611",2,FALSE,"http://pbs.twimg.com/profile_images/378800000273378097/e4189d69e1c91df3f3bf6ea3c982796d_normal.jpeg"
"6686","785310764","",93,87,115,141,NA,"Amy McPherson",2012-08-27 19:23:22,FALSE,FALSE,"QueenieAmes","","en","785310764",1,FALSE,"http://pbs.twimg.com/profile_images/881261670533926912/RLIPG4_D_normal.jpg"
"6687","621165588","In this iconic museum why not marry amongst the Old Masters? Dine amongst the statues? Dance in the atmospheric Ashmolean vaults?",750,631,276,389,"http://t.co/nDefJ123MT","Ashmolean Weddings",2012-06-28 15:39:49,FALSE,FALSE,"MarryAshmolean","Oxford, United Kingdom","en","621165588",23,FALSE,"http://pbs.twimg.com/profile_images/561187846451494912/94PXbGDA_normal.jpeg"
