"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"690","#StonyBrookU placed #1 in New York State for public universities in @WSJ &amp; @timeshighered’s 2020 U.S College Rankin… https://t.co/vdDgFm70dQ",FALSE,4,NA,2019-09-12 20:22:00,TRUE,NA,"1172243989342425089",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","stonybrooku",3,FALSE,FALSE,NA,NA
"691","@washingtonpost ~ #diversity is nonsense. put your kids in #private schools so they don't have to 'mingle' with peo… https://t.co/7zgFpYWmmH",FALSE,0,"washingtonpost",2019-09-12 20:20:55,TRUE,"1172177242836918274","1172243715584352257","2467791","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bio_econ",0,FALSE,FALSE,NA,NA
"692","When #MSM describe the #replacement of white people it is '#Diversity'.
When a YouTuber talks about this it becomes… https://t.co/vZHFCYf4DJ",FALSE,0,NA,2019-09-12 20:20:48,TRUE,NA,"1172243683690864641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pragueblues",0,FALSE,FALSE,NA,NA
"693","@washingtonpost ~ #diversity is nonsense. put your kids in #private schools so they don't have to 'mingle' with peo… https://t.co/IIoLYzDkUS",FALSE,0,"washingtonpost",2019-09-12 20:20:37,TRUE,"1172176184605646850","1172243640833519617","2467791","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bio_econ",0,FALSE,FALSE,NA,NA
"694","Reposting @edgarribon: - via @Crowdfire 
Don't let it change you negatively.
.
.
.
.
.
.
#tuesday #tuesdaythoughts… https://t.co/2syQCDPUnz",FALSE,4,NA,2019-09-12 20:20:12,TRUE,NA,"1172243535933915137",NA,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>","highbury112",1,FALSE,FALSE,NA,NA
"695","@Luolah1 @eldis60 @rauhansotilas @BJanice4 @gtmac786 @Lava_Louisa @moe_180 @damienXTR @4114nJ @SargeantJohn1… https://t.co/fPaoHiwLCG",FALSE,2,"Luolah1",2019-09-12 20:19:59,TRUE,"1172239967864676353","1172243480141336576","1061199639217692672","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ScroogeMcgruel",0,FALSE,FALSE,NA,NA
"696","Working at SUNCOAST HOSPICE allows you to play a role in the community you serve. Make a positive impact with us to… https://t.co/0EHXeMXpM5",FALSE,0,NA,2019-09-12 20:19:00,TRUE,NA,"1172243230924169217",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","EmpathCareers",0,FALSE,FALSE,"-82.8001026","27.9658533"
"697","Creating more #diversity within a #nonprofit organization opens the door for expanded insights and ideas and enable… https://t.co/OmsVvBPFOq",FALSE,0,NA,2019-09-12 20:17:06,TRUE,NA,"1172242753486561281",NA,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","AldrichAdvisors",0,FALSE,FALSE,NA,NA
"698",".@NEPC_LLC announced today a new diverse investment manager policy that seeks to increase engagement with diverse m… https://t.co/nJ22Mi5GlX",FALSE,2,NA,2019-09-12 20:16:46,TRUE,NA,"1172242668841295872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lindsay_FINnews",2,FALSE,FALSE,NA,NA
"699","We're ONE week away from YPMN and we have set aside a limited number of tickets for giveaway.  Throw your name in f… https://t.co/CIzM0dZDia",FALSE,1,NA,2019-09-12 20:16:36,TRUE,NA,"1172242628458557440",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","OneCommunityAZ",0,FALSE,FALSE,NA,NA
"700","Excited to be a Community Partner for the upcoming @joinmovethedial Global Summit! Get your tickets before they're… https://t.co/eqLwfr2wp2",FALSE,7,NA,2019-09-12 20:15:27,TRUE,NA,"1172242337256345609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","oneeleven_111",1,FALSE,FALSE,NA,NA
"701","<U+3010>Ethnic Fact<U+3011>What those groups will drive purchase decision remarkably? Check it<U+0001F9D0>.

#ethnicfacts #marketing #canada… https://t.co/XLBiCtnJkP",FALSE,0,NA,2019-09-12 20:15:20,TRUE,NA,"1172242308345073664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","think_ethnic",1,FALSE,FALSE,NA,NA
"702","“To recruit workers, tell your story. Business leaders need to communicate why their companies are great places for… https://t.co/iHot3550bI",FALSE,0,NA,2019-09-12 20:15:15,TRUE,NA,"1172242289059606530",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","XeniumHR",0,FALSE,FALSE,NA,NA
"703","A senior studying #sound and #lightingdesign at SUNY Purchase, Nina Field is one of the six winners of the inaugura… https://t.co/WcRIgSUsI1",FALSE,1,NA,2019-09-12 20:15:05,TRUE,NA,"1172242247909302272",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","livedesignmag",0,FALSE,FALSE,NA,NA
"704","@PwC_Canada is proud to sponsor of #WeForShe, North America's largest diversity conference, bringing together influ… https://t.co/hDGonTZFlj",FALSE,0,"PwC_Canada",2019-09-12 20:14:03,TRUE,NA,"1172241985031299072","46675187","<a href=""http://postbeyond.com"" rel=""nofollow"">PostBeyond</a>","melaniecamp100",0,FALSE,FALSE,NA,NA
"705","Sad to hear that my other hometown #Oughterard is in the center of a controversy on #directprovision, #democracy an… https://t.co/SCJSsCidez",FALSE,3,NA,2019-09-12 20:13:50,TRUE,NA,"1172241932657070082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RemiCrameri",0,FALSE,FALSE,NA,NA
"706","#inclusion  &amp;  #Diversity is Dems Superpower
Following all #Resisters that make us #StrongerTogether… https://t.co/mgX6GKWKFy",FALSE,2,NA,2019-09-12 20:13:48,TRUE,NA,"1172241925790937089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shereades",1,FALSE,FALSE,NA,NA
"707","Share audio quotes and interview #data to reduce misinterpretation, miscommunication and #bias from the #hiring pro… https://t.co/LeFlBHpFHk",FALSE,0,NA,2019-09-12 20:12:03,TRUE,NA,"1172241484457893888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Honeit",0,FALSE,FALSE,NA,NA
"708","What would you do if a blind or partially sighted person applied for a role at your organisation?… https://t.co/bFzmSqzqtS",FALSE,1,NA,2019-09-12 20:12:00,TRUE,NA,"1172241471061274624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RNIBNI",1,FALSE,FALSE,NA,NA
"709","EG Leaders #attegc19 lined up to show our #diversity #lifeatatt @leagueatatt att @WarnerMediaGrp @ Trinity Ballroom… https://t.co/QjVOsyRDqK",FALSE,1,NA,2019-09-12 20:11:29,TRUE,NA,"1172241339028844544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CardenMark",0,FALSE,FALSE,"-96.83147543","32.79872171"
"710","#TheCandEs Shop Talk Podcast welcomes Yassmin Abdel-Magied, keynote for the CandE Symposium &amp; Awards Gala on 10/14.… https://t.co/jJSo9HDWmY",FALSE,0,NA,2019-09-12 20:10:09,TRUE,NA,"1172241005455794176",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TheCandEs",0,FALSE,FALSE,NA,NA
"711","The awesome Tracy Johnson of @UCLA continuing her visit to @UR_Med, to talk about #Diversity in #STEM https://t.co/o37IYLjBVw",FALSE,1,NA,2019-09-12 20:09:28,FALSE,NA,"1172240833581592578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSBROOKES",0,FALSE,FALSE,NA,NA
"712","Not only did we finish our long journey of completing all post production aspects of our film, we also just submitt… https://t.co/OqWJqlp8Q3",FALSE,6,NA,2019-09-12 20:06:13,TRUE,NA,"1172240013339197440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makeawishfilm",1,FALSE,FALSE,NA,NA
"713","Spotlight on the factors that have #HBCU enrollment on the rise via @csmonitor https://t.co/RozPQR0PJw #diversity",FALSE,1,NA,2019-09-12 20:05:13,FALSE,NA,"1172239763912429573",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RutgersAltRoute",0,FALSE,FALSE,NA,NA
"714","Did you know that “21% of those over the age of 40 have been the victim of age discrimination in the #workplace”? R… https://t.co/X7lXYNdCLb",FALSE,3,NA,2019-09-12 20:05:11,TRUE,NA,"1172239754722779136",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PRSAFoundation",1,FALSE,FALSE,NA,NA
"715","Have you been asked to twerk in office parties? 

Anxious to step into the office after you get a new hairstyle?… https://t.co/DgANcwJZ4L",FALSE,0,NA,2019-09-12 20:05:01,TRUE,NA,"1172239714826555398",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamkarensafo",0,FALSE,FALSE,NA,NA
"716","Today the sold-out @RCOE Excellence Through Equity Conference started! @thoughtxchng's @HeidiBaker_Te is there to m… https://t.co/UGkdt5BaRh",FALSE,2,NA,2019-09-12 20:01:59,TRUE,NA,"1172238948594278406",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","thoughtxchng",0,FALSE,FALSE,NA,NA
"717","Looking to get an At Home With Diversity Certification? South Shore Realtors will be hosting a course on Nov 21st.… https://t.co/G1FDemRoxe",FALSE,0,NA,2019-09-12 20:01:36,TRUE,NA,"1172238854813900802",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SShoreREALTORS",0,FALSE,FALSE,NA,NA
"718","Ready for Her Close-Up: Las Cruces Resident With Down Syndrome in National Campaign 
#DownSyndrome #Inclusion… https://t.co/j9LROuKCVE",FALSE,1,NA,2019-09-12 20:00:40,TRUE,NA,"1172238620553613317",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SeanAdelman",0,FALSE,FALSE,NA,NA
"719","Great walk around Kings Cross and then view from @CamdenCouncil rooftop @PlanningOut #PlanningOutKingsX #Diversity https://t.co/EpT9Jvod7F",FALSE,3,NA,2019-09-12 20:00:34,FALSE,NA,"1172238593257086976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","susanclaris",1,FALSE,FALSE,NA,NA
"720","Check out this great advice for anyone that leads meetings, no matter what industry or field you're in. #diversity… https://t.co/zJ3TVa6c0R",FALSE,1,NA,2019-09-12 20:00:29,TRUE,NA,"1172238573048860672",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DukePsychiatry",0,FALSE,FALSE,NA,NA
"721","2019 Americana Honors and Awards Highlight #Diversity – Rolling Stone <U+0001F923> <U+2B1C> <U+0001F948> https://t.co/cm7BoOYhC2 @brandicarlile,… https://t.co/frnUBPioRl",FALSE,0,NA,2019-09-12 20:00:05,TRUE,NA,"1172238473463554054",NA,"<a href=""https://ritekit.com"" rel=""nofollow"">RiteKit</a>","RootsColdwater",0,FALSE,FALSE,NA,NA
"722","Thank you @DivInAction for featuring @DSantos_Victor and the Airfox story in this fall's edition! Check it out here… https://t.co/mhgwHw5uoh",FALSE,3,NA,2019-09-12 20:00:03,TRUE,NA,"1172238462067650563",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","_Airfox",1,FALSE,FALSE,NA,NA
"723","@ChrisFernOlor #AdvancesRO will be adding a Workforce #Diversity editorial track in January 2020. We’re going to st… https://t.co/Lc0rMFnTTI",FALSE,5,"ChrisFernOlor",2019-09-12 19:59:10,TRUE,"1172235985813430276","1172238242021806080","45396657","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RadOncOA",3,FALSE,FALSE,NA,NA
"724","Blown away by @billkingDTR and the State of Downtown Raleigh event - the message of #Diversity, #Equity, &amp;… https://t.co/Bdi5phrbj8",FALSE,13,NA,2019-09-12 19:58:33,TRUE,NA,"1172238086694199298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanyaPerry",2,FALSE,FALSE,NA,NA
"725",".@GoodieNation Announces Startups Selected for The Intentionally Good Project https://t.co/LZsVKvSYXC via @UrbanGkz… https://t.co/M4KCkujXHh",FALSE,6,NA,2019-09-12 19:57:38,TRUE,NA,"1172237857081233411",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UrbanGkz",6,FALSE,FALSE,NA,NA
"726","Space is limited! Sign up today to be part of the discussion with @GairdnerAwards and @4womeninscience… https://t.co/cpygyiIQPl",FALSE,1,NA,2019-09-12 19:57:08,TRUE,NA,"1172237727607263234",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GairdnerAwards",1,FALSE,FALSE,NA,NA
"727","Incredibly powerful how @neighbours are playing out the #transgender storyline with @georgiestone16 at the helm. We… https://t.co/MbGoYY0l5y",FALSE,0,NA,2019-09-12 19:56:04,TRUE,NA,"1172237461893910530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsMattAtkinson",0,FALSE,FALSE,NA,NA
"728","#Comedian #BowenYang makes #SaturdayNightLive #history
#SNL new cast: BowenYang #ChloeFineman #ShaneGillis
Mileston… https://t.co/UanXo8sRpI",FALSE,0,NA,2019-09-12 19:55:51,TRUE,NA,"1172237407074340865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tiniskwerl",0,FALSE,FALSE,NA,NA
"729","Women executives are simply good for business — and the economy. #women #leadership #executives #diversity https://t.co/XKoTYr17Wc",FALSE,0,NA,2019-09-12 19:54:28,FALSE,NA,"1172237056413765633",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Kus_ik",0,FALSE,FALSE,NA,NA
"730","@ManishG26934676 Great to have international student make-up in classes. Can you think of one thing #onlinelearning… https://t.co/4WomRmKxFC",FALSE,1,"ManishG26934676",2019-09-12 19:52:58,TRUE,"1171814563752370176","1172236678980878336","1171811049349230592","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mehrnoush",0,FALSE,FALSE,NA,NA
"731","Wow! Our unique #mosaic of stories #TrueColors returns Sept. 19th! Tickets--&gt;https://t.co/ctV9sfAZ2h… https://t.co/52kNnmJDKZ",FALSE,0,NA,2019-09-12 19:52:38,TRUE,NA,"1172236595585540096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jwtla",0,FALSE,FALSE,NA,NA
"732","What happens when you use #privilege in a sentence? Do the people around you squirm? Get #defensive? How do we talk… https://t.co/SLyui4VIyU",FALSE,0,NA,2019-09-12 19:52:37,TRUE,NA,"1172236594180497408",NA,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","CommonHealthACT",0,FALSE,FALSE,NA,NA
"733","Attorney Robert Barton will be speaking at the @CMCPbuzz 30th Annual Business Conference. The event is Sept. 11-13,… https://t.co/hWpIGCM1Q1",FALSE,1,NA,2019-09-12 19:52:33,TRUE,NA,"1172236575071252480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Holland_Knight",0,FALSE,FALSE,NA,NA
"734","Glad to hear it! That's a great mission!

#twittersisters #Diversity #fitness @Busylifeandme https://t.co/SWm6haRTzQ",FALSE,1,NA,2019-09-12 19:51:30,FALSE,NA,"1172236309936709634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TTinywaist",0,FALSE,FALSE,NA,NA
"735","Cultivating workplace diversity increases innovation, creativity and fosters business growth. @Entrepreneur outline… https://t.co/PL2tjkjm3D",FALSE,2,NA,2019-09-12 19:50:52,TRUE,NA,"1172236152193126402",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DGorodetski",0,FALSE,FALSE,NA,NA
"736","We had our last #MScCAMH prepping day today. We are so excited about the next academic year #children #youngpeople… https://t.co/BahVTI7Fif",FALSE,3,NA,2019-09-12 19:50:20,TRUE,NA,"1172236019506253824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Lauren8McA",2,FALSE,FALSE,NA,NA
"737","And I thought it was hard in #radonc... #Diversity https://t.co/Pq6B7qQcXZ",FALSE,3,NA,2019-09-12 19:50:12,FALSE,NA,"1172235985813430276",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisFernOlor",0,FALSE,FALSE,NA,NA
"738","#GaneshChaturthi &amp; #Muharram possessions crossing each other on the streets of India. I think this is what we, as i… https://t.co/qshU2H0wCh",FALSE,2,NA,2019-09-12 19:50:06,TRUE,NA,"1172235959015858176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SekuSkandan",0,FALSE,FALSE,NA,NA
"739","It's 2019 &amp; we are deeply disappointed by the repeal of the Statement of Principles #SOP. This is why LEAF's fight… https://t.co/Ejony5UV1m",FALSE,7,NA,2019-09-12 19:49:28,TRUE,NA,"1172235800580370433",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LEAFNational",2,FALSE,FALSE,NA,NA
"740","Diversity and equity powers innovation - Leading from the front with this inspirational panel of women. #Opticon19… https://t.co/FLZZWunlaf",FALSE,3,NA,2019-09-12 19:49:00,TRUE,NA,"1172235680623104001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShahinaMeru",3,FALSE,FALSE,NA,NA
"741","@DrGMcGinty @womenirads Very disturbing. Is there a misplaced sense that some women have advanced so the “diversity… https://t.co/f5tORHKTRx",FALSE,5,"DrGMcGinty",2019-09-12 19:48:25,TRUE,"1171806772987871234","1172235537836576774","28315433","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rstraxMD",1,FALSE,FALSE,NA,NA
"742","Mentors are wonderful, but so are sponsors. Find someone in your company who will go to bat for you. - @KarinaCBell… https://t.co/qb6bcDkjjB",FALSE,4,NA,2019-09-12 19:48:07,TRUE,NA,"1172235461118648322",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KellyTherese",1,FALSE,FALSE,NA,NA
"743","'Fireman' Sam, created by two firefighters in the 80's and a male role model cartoon character popular with kids fo… https://t.co/7pYaijWkFD",FALSE,1,NA,2019-09-12 19:47:09,TRUE,NA,"1172235215302848512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zealandian",1,FALSE,FALSE,NA,NA
"744","@dmexco Thank you @dmexco Team. What a great event ! You all did an amazing job. We feel honoured with such a great… https://t.co/qsSCjPTJRX",FALSE,2,"dmexco",2019-09-12 19:44:33,TRUE,"1172175140211351552","1172234561213870081","17038370","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheWOWDinner",1,FALSE,FALSE,NA,NA
"745","“If there is no struggle, there is no progress.”

#AALRR  #civilrights #equity #diversity #equality #progress https://t.co/fyLUNhLEaT",FALSE,0,NA,2019-09-12 19:42:30,FALSE,NA,"1172234044970393600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ezamoramejia",0,FALSE,FALSE,NA,NA
"746","Exciting! <U+0001F64C><U+0001F64C><U+0001F64C> Catch up on the 1st ever Comic Con panel abt Asian superheroes! #podcasting #asian #Hollywood… https://t.co/BW2kCjrXjy",FALSE,3,NA,2019-09-12 19:41:21,TRUE,NA,"1172233758730178560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marisalolala",0,FALSE,FALSE,NA,NA
